"simulacion","acciones.CRC","compra.directa","call.europea"
7912,32983.4908938551,9895047.26815652,0
7913,53343.0173621538,16002905.2086461,4547392.21172217
7914,157338.402787286,47201520.8361857,35746007.8392617
7915,37195.6248075908,11158687.4422772,0
7916,47302.3087128324,14190692.6138497,2735179.61692574
7917,6131.45097052606,1839435.29115782,0
7918,53343.0173621538,16002905.2086461,4547392.21172216
7919,139520.973298157,41856291.989447,30400778.992523
7920,53343.0173621538,16002905.2086461,4547392.21172217
7921,53343.0173621538,16002905.2086461,4547392.21172216
7922,60155.1505355403,18046545.1606621,6591032.16373812
7923,750538.294182384,225161488.254715,213705975.257791
7924,157338.402787286,47201520.8361857,35746007.8392617
7925,37195.6248075908,11158687.4422772,0
7926,47302.3087128324,14190692.6138497,2735179.61692576
7927,25936.1875882307,7780856.27646921,0
7928,139520.973298157,41856291.989447,30400778.992523
7929,29248.3505028527,8774505.15085582,0
7930,20394.6219269718,6118386.57809154,0
7931,22999.1030279223,6899730.90837668,0
7932,76500.3280901558,22950098.4270467,11494585.4301228
7933,16037.0756931472,4811122.70794415,0
7934,76500.3280901558,22950098.4270468,11494585.4301228
7935,67837.2224688006,20351166.7406402,8895653.7437162
7936,3791.24892541137,1137374.67762341,0
7937,139520.973298157,41856291.989447,30400778.9925231
7938,109710.707929575,32913212.3788724,21457699.3819484
7939,20394.6219269718,6118386.57809155,0
7940,76500.3280901557,22950098.4270467,11494585.4301227
7941,29248.3505028527,8774505.1508558,0
7942,86269.7496288714,25880924.8886614,14425411.8917375
7943,97286.7683947341,29186030.5184202,17730517.5214963
7944,86269.7496288714,25880924.8886614,14425411.8917375
7945,11182.5142256848,3354754.26770545,0
7946,29248.3505028527,8774505.15085581,0
7947,60155.1505355403,18046545.1606621,6591032.16373814
7948,37195.6248075908,11158687.4422773,0
7949,4275.40774976172,1282622.32492851,0
7950,157338.402787286,47201520.8361857,35746007.8392617
7951,37195.6248075908,11158687.4422772,0
7952,12610.5694780055,3783170.84340164,0
7953,11182.5142256848,3354754.26770545,0
7954,47302.3087128325,14190692.6138497,2735179.61692577
7955,14220.9935395691,4266298.06187072,0
7956,60155.1505355403,18046545.1606621,6591032.16373812
7957,37195.6248075908,11158687.4422772,0
7958,8793.24106713805,2637972.32014141,0
7959,32983.4908938551,9895047.26815653,0
7960,29248.3505028527,8774505.1508558,0
7961,60155.1505355403,18046545.1606621,6591032.16373813
7962,225642.268278362,67692680.4835087,56237167.4865848
7963,97286.7683947341,29186030.5184202,17730517.5214963
7964,20394.6219269718,6118386.57809155,0
7965,14220.993539569,4266298.06187071,0
7966,11182.5142256848,3354754.26770544,0
7967,109710.707929575,32913212.3788724,21457699.3819484
7968,60155.1505355403,18046545.1606621,6591032.16373812
7969,86269.7496288714,25880924.8886614,14425411.8917375
7970,16037.0756931472,4811122.70794415,0
7971,67837.2224688006,20351166.7406402,8895653.74371622
7972,157338.402787286,47201520.8361857,35746007.8392617
7973,86269.7496288714,25880924.8886614,14425411.8917375
7974,76500.3280901558,22950098.4270467,11494585.4301228
7975,12610.5694780055,3783170.84340164,0
7976,47302.3087128325,14190692.6138497,2735179.61692577
7977,6914.46368001985,2074339.10400595,0
7978,123721.238078044,37116371.4234132,25660858.4264892
7979,20394.6219269718,6118386.57809155,0
7980,20394.6219269718,6118386.57809155,0
7981,8793.24106713805,2637972.32014141,0
7982,41945.6663722887,12583699.9116866,1128186.91476264
7983,86269.7496288715,25880924.8886614,14425411.8917375
7984,76500.3280901558,22950098.4270467,11494585.4301228
7985,18085.0793632753,5425523.80898259,0
7986,76500.3280901558,22950098.4270467,11494585.4301228
7987,18085.0793632753,5425523.80898258,0
7988,157338.402787286,47201520.8361857,35746007.8392617
7989,225642.268278362,67692680.4835087,56237167.4865847
7990,225642.268278362,67692680.4835087,56237167.4865847
7991,53343.0173621538,16002905.2086461,4547392.21172217
7992,200089.922928498,60026976.8785493,48571463.8816253
7993,411525.410064902,123457623.019471,112002110.022547
7994,157338.402787286,47201520.8361857,35746007.8392618
7995,76500.3280901558,22950098.4270468,11494585.4301228
7996,16037.0756931472,4811122.70794415,0
7997,29248.3505028527,8774505.15085581,0
7998,67837.2224688006,20351166.7406402,8895653.74371621
7999,16037.0756931472,4811122.70794415,0
8000,139520.973298157,41856291.989447,30400778.992523
8001,47302.3087128325,14190692.6138497,2735179.61692577
8002,37195.6248075908,11158687.4422772,0
8003,97286.7683947341,29186030.5184202,17730517.5214963
8004,97286.7683947341,29186030.5184202,17730517.5214963
8005,97286.7683947342,29186030.5184203,17730517.5214963
8006,177431.194797873,53229358.439362,41773845.442438
8007,67837.2224688006,20351166.7406402,8895653.74371622
8008,11182.5142256848,3354754.26770545,0
8009,60155.1505355403,18046545.1606621,6591032.16373812
8010,286953.110425736,86085933.1277208,74630420.1307968
8011,76500.3280901559,22950098.4270468,11494585.4301228
8012,25936.1875882307,7780856.2764692,0
8013,97286.7683947341,29186030.5184202,17730517.5214963
8014,97286.7683947342,29186030.5184203,17730517.5214963
8015,29248.3505028527,8774505.15085581,0
8016,47302.3087128325,14190692.6138497,2735179.61692578
8017,60155.1505355404,18046545.1606621,6591032.16373814
8018,22999.1030279223,6899730.90837668,0
8019,41945.6663722887,12583699.9116866,1128186.91476264
8020,16037.0756931472,4811122.70794415,0
8021,97286.7683947341,29186030.5184202,17730517.5214962
8022,97286.7683947341,29186030.5184202,17730517.5214963
8023,16037.0756931472,4811122.70794416,0
8024,8793.24106713804,2637972.32014141,0
8025,11182.5142256848,3354754.26770545,0
8026,53343.0173621537,16002905.2086461,4547392.21172214
8027,286953.110425736,86085933.1277208,74630420.1307968
8028,22999.1030279223,6899730.90837669,0
8029,286953.110425736,86085933.1277207,74630420.1307967
8030,60155.1505355404,18046545.1606621,6591032.16373814
8031,86269.7496288714,25880924.8886614,14425411.8917374
8032,177431.194797873,53229358.439362,41773845.4424381
8033,16037.0756931472,4811122.70794415,0
8034,37195.6248075908,11158687.4422773,0
8035,60155.1505355403,18046545.1606621,6591032.16373812
8036,97286.7683947341,29186030.5184202,17730517.5214963
8037,32983.490893855,9895047.26815651,0
8038,22999.1030279223,6899730.90837668,0
8039,53343.0173621538,16002905.2086461,4547392.21172217
8040,47302.3087128325,14190692.6138497,2735179.61692577
8041,60155.1505355403,18046545.1606621,6591032.16373811
8042,109710.707929575,32913212.3788724,21457699.3819484
8043,225642.268278362,67692680.4835087,56237167.4865847
8044,286953.110425736,86085933.1277208,74630420.1307968
8045,20394.6219269718,6118386.57809155,0
8046,67837.2224688006,20351166.7406402,8895653.74371622
8047,32983.4908938551,9895047.26815652,0
8048,67837.2224688006,20351166.7406402,8895653.74371621
8049,25936.1875882307,7780856.2764692,0
8050,47302.3087128325,14190692.6138497,2735179.61692577
8051,16037.0756931472,4811122.70794415,0
8052,18085.0793632753,5425523.80898259,0
8053,76500.3280901559,22950098.4270468,11494585.4301228
8054,29248.3505028527,8774505.1508558,0
8055,18085.0793632753,5425523.80898259,0
8056,37195.6248075908,11158687.4422773,0
8057,20394.6219269718,6118386.57809154,0
8058,37195.6248075908,11158687.4422772,0
8059,139520.973298157,41856291.989447,30400778.992523
8060,286953.110425736,86085933.1277207,74630420.1307967
8061,123721.238078044,37116371.4234132,25660858.4264893
8062,60155.1505355403,18046545.1606621,6591032.16373813
8063,225642.268278362,67692680.4835088,56237167.4865848
8064,53343.0173621537,16002905.2086461,4547392.21172215
8065,11182.5142256848,3354754.26770545,0
8066,47302.3087128324,14190692.6138497,2735179.61692576
8067,97286.7683947341,29186030.5184202,17730517.5214963
8068,60155.1505355403,18046545.1606621,6591032.16373813
8069,29248.3505028527,8774505.15085581,0
8070,157338.402787286,47201520.8361857,35746007.8392617
8071,411525.410064902,123457623.019471,112002110.022547
8072,60155.1505355403,18046545.1606621,6591032.16373813
8073,22999.1030279223,6899730.90837668,0
8074,109710.707929575,32913212.3788724,21457699.3819484
8075,37195.6248075908,11158687.4422772,0
8076,22999.1030279223,6899730.90837669,0
8077,25936.1875882307,7780856.27646921,0
8078,97286.7683947343,29186030.5184203,17730517.5214963
8079,14220.9935395691,4266298.06187072,0
8080,9916.17584168148,2974852.75250444,0
8081,37195.6248075908,11158687.4422773,0
8082,29248.3505028527,8774505.15085581,0
8083,37195.6248075908,11158687.4422773,0
8084,76500.3280901558,22950098.4270467,11494585.4301228
8085,67837.2224688006,20351166.7406402,8895653.74371622
8086,157338.402787286,47201520.8361857,35746007.8392617
8087,47302.3087128324,14190692.6138497,2735179.61692576
8088,254457.758235025,76337327.4705075,64881814.4735835
8089,32983.490893855,9895047.2681565,0
8090,254457.758235025,76337327.4705074,64881814.4735835
8091,5437.10875401649,1631132.62620495,0
8092,47302.3087128325,14190692.6138497,2735179.61692577
8093,109710.707929575,32913212.3788724,21457699.3819484
8094,37195.6248075908,11158687.4422773,0
8095,60155.1505355403,18046545.1606621,6591032.16373813
8096,11182.5142256848,3354754.26770545,0
8097,67837.2224688006,20351166.7406402,8895653.74371621
8098,364923.151195341,109476945.358602,98021432.3616784
8099,53343.0173621537,16002905.2086461,4547392.21172216
8100,67837.2224688006,20351166.7406402,8895653.7437162
8101,32983.4908938551,9895047.26815652,0
8102,37195.6248075908,11158687.4422773,0
8103,5437.10875401649,1631132.62620495,0
8104,20394.6219269718,6118386.57809154,0
8105,177431.194797873,53229358.439362,41773845.442438
8106,97286.7683947342,29186030.5184202,17730517.5214963
8107,47302.3087128325,14190692.6138497,2735179.61692577
8108,97286.7683947342,29186030.5184202,17730517.5214963
8109,29248.3505028526,8774505.15085579,0
8110,60155.1505355403,18046545.1606621,6591032.16373812
8111,47302.3087128324,14190692.6138497,2735179.61692577
8112,157338.402787286,47201520.8361857,35746007.8392617
8113,60155.1505355403,18046545.1606621,6591032.16373813
8114,53343.0173621538,16002905.2086461,4547392.21172217
8115,254457.758235025,76337327.4705075,64881814.4735835
8116,22999.1030279223,6899730.90837669,0
8117,200089.922928498,60026976.8785493,48571463.8816253
8118,76500.3280901558,22950098.4270467,11494585.4301228
8119,22999.1030279223,6899730.9083767,0
8120,76500.3280901558,22950098.4270467,11494585.4301228
8121,254457.758235025,76337327.4705075,64881814.4735835
8122,76500.3280901557,22950098.4270467,11494585.4301227
8123,41945.6663722887,12583699.9116866,1128186.91476266
8124,37195.6248075908,11158687.4422773,0
8125,47302.3087128325,14190692.6138498,2735179.61692579
8126,47302.3087128325,14190692.6138497,2735179.61692577
8127,32983.4908938551,9895047.26815652,0
8128,9916.17584168147,2974852.75250444,0
8129,16037.0756931472,4811122.70794415,0
8130,523343.86344526,157003159.033578,145547646.036654
8131,157338.402787286,47201520.8361857,35746007.8392617
8132,11182.5142256848,3354754.26770545,0
8133,109710.707929575,32913212.3788724,21457699.3819485
8134,32983.4908938551,9895047.26815652,0
8135,37195.6248075908,11158687.4422772,0
8136,32983.4908938551,9895047.26815652,0
8137,53343.0173621537,16002905.2086461,4547392.21172215
8138,97286.7683947341,29186030.5184202,17730517.5214963
8139,11182.5142256848,3354754.26770545,0
8140,86269.7496288714,25880924.8886614,14425411.8917374
8141,32983.4908938551,9895047.26815652,0
8142,14220.9935395691,4266298.06187072,0
8143,22999.1030279223,6899730.90837669,0
8144,37195.6248075908,11158687.4422773,0
8145,37195.6248075909,11158687.4422773,0
8146,177431.194797873,53229358.439362,41773845.442438
8147,47302.3087128324,14190692.6138497,2735179.61692577
8148,177431.194797873,53229358.439362,41773845.442438
8149,12610.5694780055,3783170.84340164,0
8150,123721.238078044,37116371.4234132,25660858.4264892
8151,41945.6663722887,12583699.9116866,1128186.91476265
8152,47302.3087128324,14190692.6138497,2735179.61692576
8153,41945.6663722887,12583699.9116866,1128186.91476264
8154,97286.7683947342,29186030.5184203,17730517.5214963
8155,29248.3505028527,8774505.15085582,0
8156,53343.0173621537,16002905.2086461,4547392.21172216
8157,60155.1505355403,18046545.1606621,6591032.16373813
8158,47302.3087128324,14190692.6138497,2735179.61692577
8159,37195.6248075908,11158687.4422772,0
8160,86269.7496288715,25880924.8886614,14425411.8917375
8161,25936.1875882307,7780856.27646921,0
8162,97286.7683947341,29186030.5184202,17730517.5214963
8163,8793.24106713804,2637972.32014141,0
8164,177431.194797874,53229358.4393621,41773845.4424381
8165,29248.3505028527,8774505.15085581,0
8166,67837.2224688006,20351166.7406402,8895653.74371621
8167,12610.5694780055,3783170.84340164,0
8168,18085.0793632753,5425523.80898259,0
8169,37195.6248075908,11158687.4422773,0
8170,67837.2224688006,20351166.7406402,8895653.74371621
8171,76500.3280901557,22950098.4270467,11494585.4301227
8172,225642.268278363,67692680.4835088,56237167.4865848
8173,25936.1875882307,7780856.27646921,0
8174,286953.110425736,86085933.1277208,74630420.1307968
8175,53343.0173621538,16002905.2086461,4547392.21172217
8176,29248.3505028527,8774505.1508558,0
8177,41945.6663722887,12583699.9116866,1128186.91476264
8178,286953.110425736,86085933.1277208,74630420.1307969
8179,67837.2224688006,20351166.7406402,8895653.74371621
8180,6131.45097052606,1839435.29115782,0
8181,14220.9935395691,4266298.06187072,0
8182,60155.1505355403,18046545.1606621,6591032.16373813
8183,67837.2224688007,20351166.7406402,8895653.74371624
8184,16037.0756931472,4811122.70794415,0
8185,14220.9935395691,4266298.06187072,0
8186,123721.238078044,37116371.4234132,25660858.4264892
8187,37195.6248075908,11158687.4422773,0
8188,109710.707929575,32913212.3788724,21457699.3819484
8189,22999.1030279223,6899730.90837669,0
8190,53343.0173621537,16002905.2086461,4547392.21172214
8191,157338.402787286,47201520.8361857,35746007.8392618
8192,37195.6248075908,11158687.4422773,0
8193,32983.4908938551,9895047.26815652,0
8194,86269.7496288714,25880924.8886614,14425411.8917374
8195,16037.0756931472,4811122.70794415,0
8196,97286.7683947341,29186030.5184202,17730517.5214963
8197,665545.292482951,199663587.744885,188208074.747961
8198,53343.0173621538,16002905.2086461,4547392.21172216
8199,123721.238078044,37116371.4234132,25660858.4264892
8200,67837.2224688006,20351166.7406402,8895653.74371621
8201,9916.17584168147,2974852.75250444,0
8202,29248.3505028527,8774505.1508558,0
8203,139520.973298157,41856291.989447,30400778.992523
8204,411525.410064902,123457623.019471,112002110.022547
8205,7797.47048653503,2339241.14596051,0
8206,60155.1505355403,18046545.1606621,6591032.16373813
8207,9916.17584168147,2974852.75250444,0
8208,157338.402787285,47201520.8361856,35746007.8392617
8209,86269.7496288713,25880924.8886614,14425411.8917374
8210,32983.4908938551,9895047.26815652,0
8211,157338.402787286,47201520.8361857,35746007.8392617
8212,67837.2224688006,20351166.7406402,8895653.7437162
8213,67837.2224688006,20351166.7406402,8895653.74371622
8214,254457.758235025,76337327.4705075,64881814.4735835
8215,29248.3505028527,8774505.15085581,0
8216,53343.0173621538,16002905.2086461,4547392.21172217
8217,12610.5694780055,3783170.84340164,0
8218,29248.3505028527,8774505.15085581,0
8219,14220.993539569,4266298.06187071,0
